fips_code,county,total_2008,dem_2008,gop_2008,oth_2008,total_2012,dem_2012,gop_2012,oth_2012,total_2016,dem_2016,gop_2016,oth_2016
26077,Kalamazoo County,130781,77051,51554,2176,122880,69045,52660,1175,125966,67142,51031,7793
40075,Kiowa County,3763,1226,2537,0,3410,1101,2309,0,3489,766,2593,130
38039,Griggs County,1314,598,682,34,1335,535,770,30,1247,298,847,102
16087,Washington County,4506,1241,3168,97,4330,1104,3128,98,4454,776,3283,395
18031,Decatur County,10488,3892,6449,147,10303,2941,7119,243,11095,2121,8488,486
51680,Lynchburg City,34341,16269,17638,434,36242,15905,19752,585,35349,14787,17979,2583
38087,Slope County,411,106,297,8,434,83,341,10,427,42,361,24
24029,Kent County,10020,4953,4905,162,9143,4453,4533,157,9166,4178,4598,390
24031,Montgomery County,439261,314444,118608,6209,404214,286493,110940,6781,408300,309761,82985,15554
38081,Sargent County,1927,1115,778,34,1987,1073,876,38,1978,693,1088,197
19083,Hardin County,8859,4393,4315,151,8775,4021,4647,107,8423,2774,5231,418
20105,Lincoln County,1586,347,1204,35,1459,284,1148,27,1448,214,1168,66
41029,Jackson County,101047,49090,49043,2914,91955,42341,46974,2640,103789,43550,53083,7156
42021,Cambria County,65670,32451,31995,1224,57718,23181,33464,1073,60167,17798,40510,1859
51139,Page County,10389,4235,6041,113,10205,3724,6344,137,10663,2514,7824,325
21167,Mercer County,10060,3159,6781,120,9936,2966,6820,150,10579,2395,7740,444
08025,Crowley County,1558,552,976,30,1502,535,924,43,1511,336,1069,106
21203,Rockcastle County,6274,1410,4757,107,6216,1097,5028,91,6686,915,5609,162
48087,Collingsworth County,1195,234,943,18,1150,177,962,11,1154,145,983,26
48451,Tom Green County,38861,11158,27362,341,36527,9246,26749,532,38104,9117,27376,1611
47001,Anderson County,31570,11396,19675,499,29621,10112,18941,568,29723,9010,19201,1512
13259,Stewart County,2105,1305,783,17,2055,1307,740,8,2053,1220,805,28
21017,Bourbon County,8330,3385,4820,125,7909,3075,4692,142,8791,2791,5569,431
29153,Ozark County,4686,1661,2918,107,4453,1261,3080,112,4501,724,3639,138
05095,Monroe County,3449,1615,1754,80,3230,1583,1585,62,2766,1298,1400,68
48469,Victoria County,29931,9832,19878,221,28827,8795,19684,348,31032,8843,21253,936
19195,Worth County,4257,2567,1612,78,4143,2343,1743,57,4216,1523,2443,250
55037,Florence County,2685,1134,1512,39,2615,952,1643,20,2651,666,1897,88
50001,Addison County,19238,13202,5667,369,17843,12290,5214,339,17592,11217,5297,1078
47089,Jefferson County,18532,5178,13092,262,17565,4230,13037,298,18994,3490,14760,744
45011,Barnwell County,9798,4931,4769,98,9913,5182,4655,76,9479,4395,4888,196
54001,Barbour County,6232,2419,3685,128,5733,1761,3804,168,6024,1213,4509,302
47047,Fayette County,19254,6892,12173,189,19562,6683,12682,197,19306,5865,13046,395
48057,Calhoun County,6879,2729,4106,44,6746,2510,4145,91,6957,2118,4638,201
30067,Park County,8892,4173,4376,343,8634,3728,4637,269,9056,3521,4872,663
37061,Duplin County,19904,8958,10834,112,20375,8923,11330,122,20601,8196,12151,254
48237,Jack County,3023,470,2528,25,2907,303,2580,24,3339,314,2973,52
39135,Preble County,21002,6999,13562,441,19619,6005,13202,412,20475,4323,15376,776
35005,Chaves County,22112,8197,13651,264,20498,6621,13271,606,20159,5530,12869,1760
34031,Passaic County,187395,113257,72552,1586,164629,104057,59181,1391,189099,112608,71488,5003
47119,Maury County,10422,3131,7135,156,32989,11819,20698,472,35068,10026,23781,1261
30081,Ravalli County,22083,8400,13002,681,19797,6466,12817,514,22063,6166,14673,1224
21089,Greenup County,15798,6621,8849,328,15159,6027,8855,277,16265,4146,11546,573
05121,Randolph County,6319,2469,3615,235,5948,2040,3699,209,6313,1425,4508,380
20159,Rice County,4021,1163,2780,78,3622,899,2631,92,3567,668,2652,247
47153,Sequatchie County,5437,1717,3610,110,5141,1488,3541,112,5667,1051,4434,182
39157,Tuscarawas County,42950,21498,20454,998,39855,17516,21420,919,40088,11895,26105,2088
21079,Garrard County,7210,2012,5118,80,7077,1661,5310,106,7613,1453,5904,256
05027,Columbia County,9558,3554,5861,143,9455,3557,5790,108,8837,3140,5456,241
28073,Lamar County,23910,5159,18497,254,22780,5037,17472,271,24179,5044,18493,642
16001,Ada County,179402,82236,93328,3838,180361,77043,97471,5847,195587,75676,93748,26163
55055,Jefferson County,43166,21448,21096,622,44136,20136,23489,511,42324,16559,23409,2356
39111,Monroe County,6982,3705,3066,211,6743,3007,3540,196,6686,1647,4781,258
28119,Quitman County,4168,2803,1334,31,3979,2837,1116,26,3353,2303,998,52
26059,Hillsdale County,20449,8765,11221,463,19081,7106,11727,248,19880,4799,14094,987
18087,LaGrange County,9491,3663,5702,126,9311,2897,6227,187,9552,2080,7025,447
21179,Nelson County,18146,7654,10139,353,18532,7611,10673,248,20761,6434,13430,897
26029,Charlevoix County,14367,6817,7306,244,14064,5936,7997,131,14567,5137,8674,756
21139,Livingston County,4593,1622,2890,81,4511,1346,3089,76,4642,887,3570,185
47019,Carter County,21769,5587,15852,330,20607,4786,15496,325,20993,3453,16897,643
45053,Jasper County,8854,5389,3365,100,9991,5727,4169,95,14216,7789,6100,327
39133,Portage County,78206,41856,34822,1528,74029,38082,34465,1482,73968,31463,38978,3527
19147,Palo Alto County,4806,2428,2294,84,4857,2124,2649,84,4674,1395,3079,200
29167,Polk County,13697,4553,8956,188,13119,3580,9252,287,13709,2630,10435,644
38055,McLean County,4736,1867,2767,102,4894,1660,3130,104,5206,1070,3827,309
26063,Huron County,17135,8367,8434,334,15274,6432,8686,156,15848,4579,10629,640
19191,Winneshiek County,11280,6829,4273,178,11016,6245,4618,153,11217,5238,5332,647
08097,Pitkin County,9966,7349,2484,133,9779,6648,2941,190,10387,7239,2522,626
28013,Calhoun County,7034,2522,4467,45,6273,2250,3961,62,6339,1884,4360,95
48253,Jones County,5808,1528,4203,77,5562,1225,4258,79,5932,935,4815,182
17125,Mason County,6808,3542,3141,125,6272,2867,3265,140,6433,2008,4051,374
13183,Long County,3450,1288,2119,43,3786,1434,2300,52,4109,1356,2623,130
51083,Halifax County,16850,8126,8600,124,16663,7760,8699,204,16946,6890,9698,358
17053,Ford County,6386,2227,4079,80,6000,1654,4225,121,6289,1410,4474,405
21093,Hardin County,39990,15650,23896,444,39212,15214,23357,641,43113,13944,26970,2199
51580,Covington City,2354,1304,1020,30,2329,1319,975,35,2369,914,1349,106
20021,Cherokee County,9665,3594,5886,185,8396,2868,5345,183,8386,1959,6017,410
48099,Coryell County,18332,6619,11550,163,16551,5141,11193,217,18127,5057,12212,858
36095,Schoharie County,14402,6009,8071,322,11943,4862,6849,232,12673,3777,8173,723
04025,Yavapai County,99648,36889,61192,1567,96790,32624,62385,1781,92780,29705,58862,4213
48093,Comanche County,5217,1334,3813,70,4897,890,3940,67,5208,788,4300,120
35059,Union County,1742,492,1227,23,1753,471,1231,51,1688,318,1214,156
05111,Poinsett County,7928,2742,4903,283,7550,2387,4967,196,5283,1878,3149,256
38015,Burleigh County,41772,15600,25443,729,42876,14036,27811,1029,46874,10865,32499,3510
49053,Washington County,49529,10826,37311,1392,49733,7762,41104,867,48818,8369,33472,6977
13007,Baker County,1687,846,828,13,1584,790,784,10,1440,650,775,15
51595,Emporia City,2617,1702,897,18,2691,1793,886,12,2367,1531,792,44
05103,Ouachita County,9960,4346,5427,187,10303,4626,5516,161,9881,4320,5347,214
48421,Sherman County,1020,127,884,9,1038,121,908,9,933,96,807,30
30007,Broadwater County,1149,365,756,28,3005,761,2150,94,3097,566,2329,202
20119,Meade County,1931,357,1540,34,1648,254,1394,0,1675,206,1390,79
40041,Delaware County,15362,5085,10277,0,14232,4176,10056,0,15680,3306,11796,578
35035,Otero County,21766,8610,12806,350,19643,6715,12219,709,19636,6033,11756,1847
24009,Calvert County,44057,20299,23095,663,42168,18963,22413,792,43445,16669,24680,2096
27051,Grant County,3605,1850,1646,109,3471,1647,1748,76,3453,1104,2063,286
19151,Pocahontas County,4011,1800,2138,73,3992,1518,2388,86,3831,962,2692,177
01109,Pike County,13955,5879,8004,72,14057,6009,7939,109,13025,5039,7681,305
08059,Jefferson County,295062,158153,131627,5282,300151,153069,139960,7122,309529,151885,130233,27411
04003,Cochise County,48820,18943,29026,851,43776,16223,26742,811,43147,15291,25036,2820
48365,Panola County,10216,2586,7582,48,10221,2211,7941,69,10413,1835,8445,133
31173,Thurston County,2126,1120,972,34,1993,1153,823,17,2029,911,1013,105
06005,Amador County,18810,7813,10561,436,15303,6001,8903,399,10049,3420,6069,560
47125,Montgomery County,56518,25716,30175,627,55424,24349,30159,916,57278,21686,32320,3272
28011,Bolivar County,15381,10334,4891,156,14258,9772,4346,140,12831,8410,4251,170
22031,De Soto Parish,12257,5242,6883,132,13050,5552,7353,145,13497,5163,8067,267
46019,Butte County,4256,1306,2821,129,4201,1000,3068,133,4346,693,3355,298
47097,Lauderdale County,9338,4322,4933,83,8688,4010,4616,62,8678,3656,4884,138
48301,Loving County,79,12,67,0,64,9,54,1,64,4,57,3
13017,Ben Hill County,6036,2590,3417,29,5947,2508,3395,44,5923,2098,3734,91
32015,Lander County,2081,577,1466,38,2165,534,1580,51,2413,403,1828,182
12029,Dixie County,7264,1925,5194,145,6941,1798,5052,91,7202,1270,5822,110
28107,Panola County,16416,8690,7620,106,16826,9079,7629,118,14854,7300,7371,183
04023,Santa Cruz County,13303,8683,4518,102,13894,9486,4235,173,14926,10684,3650,592
40063,Hughes County,4843,1709,3134,0,4206,1370,2836,0,4525,961,3387,177
20193,Thomas County,3673,787,2837,49,3388,576,2729,83,3483,467,2832,184
48357,Ochiltree County,3109,243,2851,15,2990,253,2718,19,2981,274,2628,79
55078,Menominee County,1448,1257,185,6,1376,1191,179,6,1279,1003,269,7
17197,Will County,286420,160406,122597,3417,249708,127522,118366,3820,291010,146230,129726,15054
48461,Upton County,1197,288,898,11,1298,332,952,14,1296,284,961,51
12101,Pasco County,214866,102417,110104,2345,213358,98148,112335,2875,240814,89998,141943,8873
12117,Seminole County,205895,99335,105070,1490,208605,96435,109939,2231,224377,105611,109265,9501
21145,McCracken County,30754,11285,19043,426,30540,10062,19979,499,31284,9134,20774,1376
13261,Sumter County,12235,6454,5717,64,11820,6370,5372,78,10973,5520,5275,178
22037,East Feliciana Parish,9947,4383,5432,132,10209,4648,5397,164,10042,4235,5569,238
47105,Loudon County,22184,6058,15815,311,22066,5057,16701,308,23304,4916,17588,800
48197,Hardeman County,1595,373,1199,23,1495,302,1176,17,1511,249,1207,55
22087,Saint Bernard Parish,13541,3491,9643,407,13944,5052,8497,395,15807,4957,10232,618
49009,Daggett County,439,131,297,11,509,91,399,19,465,76,327,62
54085,Ritchie County,3845,998,2781,66,3749,762,2889,98,4040,490,3376,174
06087,Santa Cruz County,127483,98745,25244,3494,81294,61106,17132,3056,80273,60529,14523,5221
22029,Concordia Parish,9527,3766,5668,93,9380,3833,5450,97,8869,3272,5474,123
29165,Platte County,46480,21495,24460,561,45547,19171,25617,759,46641,18915,24975,2751
19123,Mahaska County,10932,4464,6271,197,10777,4207,6420,150,10494,2606,7404,484
06003,Alpine County,692,422,252,18,647,389,236,22,575,318,211,46
19177,Van Buren County,3608,1546,1986,76,3540,1398,2058,84,3526,843,2524,159
13195,Madison County,11334,2965,8226,143,11079,2486,8441,152,11945,2423,9195,327
22089,Saint Charles Parish,25397,8522,16457,418,25330,8894,15936,500,26190,8558,16620,1012
19087,Henry County,9377,4349,4822,206,9613,4451,5025,137,9286,2897,5764,625
28133,Sunflower County,11193,7838,3245,110,10995,7989,2907,99,9406,6560,2768,78
51683,Manassas City,13627,7518,5975,134,15154,8478,6463,213,15210,8395,5934,881
48027,Bell County,90334,40413,49242,679,85765,35315,49369,1081,93999,37608,51780,4611
51119,Middlesex County,6006,2391,3545,70,6067,2370,3619,78,5994,2107,3668,219
13227,Pickens County,12786,2595,10004,187,12673,1975,10547,151,13982,1977,11651,354
01023,Choctaw County,7894,3636,4223,35,7965,3785,4150,30,7268,3109,4102,57
41007,Clatsop County,18548,10701,7192,655,17206,9616,7101,489,18158,8899,7794,1465
39107,Mercer County,21271,5853,15100,318,21161,4609,16207,345,21315,3335,17200,780
50021,Rutland County,31617,19355,11584,678,28414,17087,10834,493,27660,13629,12471,1560
37101,Johnston County,71017,26795,43622,600,76021,27052,48206,763,84553,28153,54082,2318
21195,Pike County,22643,9525,12655,463,23632,5645,17589,398,24637,4277,19740,620
16041,Franklin County,5073,600,4246,227,5600,325,5195,80,5499,385,3901,1213
17105,Livingston County,15625,6189,9191,245,15019,5014,9745,260,15096,4005,10197,894
42109,Snyder County,15479,5382,9900,197,14962,4672,10050,240,16333,3991,11710,632
28137,Tate County,12778,5003,7678,97,11374,4572,6666,136,11389,3804,7385,200
37199,Yancey County,9717,4486,5045,186,9344,3954,5249,141,9808,3181,6367,260
47007,Bledsoe County,4784,1517,3166,101,4359,1267,3022,70,4650,896,3621,133
13065,Clinch County,2696,989,1678,29,2472,852,1598,22,2443,685,1724,34
40081,Lincoln County,13974,3504,10470,0,12807,3265,9542,0,14001,2423,10838,740
01129,Washington County,8775,3067,5654,54,8761,2971,5749,41,8492,2366,6031,95
48227,Howard County,9689,2545,7029,115,5139,1042,4032,65,8692,1768,6635,289
48273,Kleberg County,9876,5256,4540,80,8902,4752,4056,94,9483,4713,4364,406
30049,Lewis and Clark County,32873,17114,14966,793,33032,15479,16673,880,33697,14331,16665,2701
17007,Boone County,22157,11333,10403,421,21333,9868,11084,381,22604,8952,12261,1391
44005,Newport County,41841,25479,15717,645,40545,23507,16343,695,39761,22680,14975,2106
28001,Adams County,15696,9021,6566,109,13621,7999,5542,80,12214,6921,5125,168
13285,Troup County,26028,10455,15391,182,25975,10545,15170,260,25793,9597,15643,553
48019,Bandera County,9297,2250,6935,112,9434,1859,7423,152,10213,1726,8159,328
53035,Kitsap County,124337,68624,53297,2416,109919,59701,47468,2750,110419,57049,43265,10105
53027,Grays Harbor County,29184,16354,12104,726,28224,15692,11743,789,23783,10194,11818,1771
09001,Fairfield County,413741,242936,167736,3069,390611,214757,172238,3616,410279,238723,155457,16099
51131,Northampton County,6586,3800,2713,73,6481,3737,2676,68,6134,3255,2686,193
20075,Hamilton County,1096,233,844,19,857,159,678,20,847,114,690,43
27127,Redwood County,7806,3250,4308,248,7761,3008,4570,183,7566,1887,5137,542
21231,Wayne County,7196,2201,4868,127,7210,1855,5289,66,7988,1431,6370,187
06013,Contra Costa County,451650,306983,136436,8231,351257,230826,112547,7884,337297,231968,87211,18118
37145,Person County,18632,8446,10030,156,19008,8384,10467,157,19303,7772,11116,415
48143,Erath County,14019,3128,10768,123,12467,1965,10325,177,13810,2159,11205,446
40011,Blaine County,4112,1011,3101,0,3815,991,2824,0,3793,711,2884,198
17151,Pope County,2231,845,1343,43,2219,649,1511,59,2132,374,1678,80
05021,Clay County,5511,2244,3032,235,5110,1738,3225,147,5978,1999,3779,200
48117,Deaf Smith County,4744,1247,3466,31,4309,1239,3042,28,4201,1185,2911,105
28149,Warren County,21764,10489,11152,123,19429,9899,9390,140,18287,8518,9420,349
05081,Little River County,5152,1753,3247,152,5051,1552,3385,114,5192,1397,3604,191
45065,McCormick County,15174,9608,5416,150,5137,2637,2460,40,5215,2479,2651,85
12031,Duval County,415761,202618,210537,2606,411702,196657,211553,3492,428734,203627,210061,15046
42111,Somerset County,35168,12878,21686,604,33875,9420,23935,520,35730,7367,27347,1016
31117,McPherson County,293,45,240,8,290,41,237,12,286,14,257,15
55087,Outagamie County,91563,50294,39677,1592,94237,45565,47294,1378,95162,38117,51579,5466
46075,Jones County,627,147,463,17,609,108,490,11,558,69,450,39
41011,Coos County,30951,14401,15354,1196,27926,12628,14398,900,30181,10355,17699,2127
18099,Marshall County,18550,7889,10406,255,17751,6136,11260,355,18008,4798,12286,924
05093,Mississippi County,14010,6667,6976,367,13349,6445,6599,305,12995,5621,6988,386
01031,Coffee County,20128,5079,14919,130,19715,4899,14638,178,20513,4194,15825,494
22123,West Carroll Parish,4987,878,4045,64,4548,853,3628,67,4759,715,3970,74
19009,Audubon County,3435,1739,1634,62,3439,1608,1800,31,3379,1079,2135,165
47037,Davidson County,264486,158423,102915,3148,237372,138899,94464,4009,246199,148473,84365,13361
48001,Anderson County,16655,4630,11884,141,16167,3796,12235,136,16887,3358,13165,364
49057,Weber County,73394,25666,45885,1843,68143,17569,48938,1636,81451,22187,38447,20817
22081,Red River Parish,4629,2080,2484,65,4807,2253,2483,71,4422,1938,2391,93
41045,Malheur County,10433,2949,7157,327,9711,2701,6751,259,9950,2213,7141,596
31175,Valley County,2423,706,1657,60,2168,494,1643,31,2172,337,1770,65
45075,Orangeburg County,39754,27263,12115,376,42637,30454,11888,295,38824,26258,11909,657
01125,Tuscaloosa County,78912,32796,45405,711,78495,32003,45703,789,81708,31746,47701,2261
46021,Campbell County,854,243,591,20,787,153,616,18,831,105,704,22
13255,Spalding County,25255,10141,14885,229,25057,9884,14901,272,25940,9347,15636,957
18137,Ripley County,12188,4187,7794,207,10982,3241,7484,257,12790,2471,9806,513
20197,Wabaunsee County,3521,1036,2395,90,3229,908,2230,91,3340,773,2358,209
20155,Reno County,26512,9916,16112,484,23869,7888,15398,583,23448,6670,15100,1678
13225,Peach County,11165,5927,5173,65,11499,6141,5280,78,10699,5083,5405,211
13209,Montgomery County,3590,1045,2521,24,3831,1135,2662,34,3560,847,2668,45
55103,Richland County,8450,5041,3298,111,8636,4964,3575,97,7962,3577,4021,364
19011,Benton County,13712,7058,6447,207,13959,6850,6935,174,13690,4672,8226,792
40009,Beckham County,7397,1625,5772,0,6909,1413,5496,0,7529,958,6287,284
09003,Hartford County,412728,268721,138984,5023,392485,244314,143648,4523,399219,233789,147912,17518
38007,Billings County,499,114,375,10,577,89,472,16,592,58,492,42
55013,Burnett County,8688,4337,4200,151,8634,3981,4541,112,8719,2948,5412,359
51730,Petersburg City,15540,13774,1583,183,15977,14377,1526,74,13717,12005,1448,264
37057,Davidson County,68581,22433,45419,729,69994,20291,48935,768,72013,17328,52870,1815
48053,Burnet County,16893,4608,12059,226,16770,3672,12828,270,19046,3785,14595,666
20135,Ness County,1525,289,1207,29,1417,211,1190,16,1435,160,1216,59
28075,Lauderdale County,33114,13332,19582,200,30213,12642,17322,249,28967,10910,17574,483
27125,Red Lake County,2191,1120,983,88,1963,928,978,57,1871,540,1141,190
13213,Murray County,11382,3026,8180,176,11209,2542,8439,228,12422,1799,10340,283
48499,Wood County,17784,4010,13658,116,17541,3052,14317,172,18646,2624,15681,341
27087,Mahnomen County,2343,1436,843,64,2179,1276,871,32,2074,930,991,153
17089,Kane County,193299,106756,83963,2580,183631,91120,89502,3009,193500,99389,82087,12024
55043,Grant County,24320,14875,9068,377,24160,13574,10255,331,24051,10047,12347,1657
51550,Chesapeake City,107521,53994,52625,902,110105,54999,53845,1261,111827,52554,53988,5285
53075,Whitman County,17589,9070,8104,415,14851,6910,7460,481,8300,3903,3732,665
